ciudad,vertical,negocio,reseñas,nota,web,telefono,place_id,lead
Las Palmas de Gran Canaria,estetica,Innovaderm,30,4.7,http://www.innovadermcanarias.com/,+34678432188,ChIJGYiL-r2VQAwRLUcmjt0PPV0,6
Becerril de Guía,peluqueria,Maribel Salón,30,4.8,https://canariasbeauty.com/peluquerias/gran-canaria/maribel-salon/,+34928883079,ChIJjXb_YdryQAwRIfuOV95TRPA,6
Bilbao,pilates,DEUSTO PILATES,30,5,http://www.deustopilates.com/,+34636869803,ChIJS9P6jiFQTg0RcY3y3HPxO2o,6
San Vicente de Barakaldo,fisioterapia,KINESFERA Fisioterapia Barakaldo,30,5,https://kinesfera.es/,+34644390595,ChIJ115IOtNbTg0RNWlNoue3j68,6
Bilbao,fisioterapia,Delar Fisioterapia S L P,30,5,http://www.delar-fisioterapia.com/,+34620753396,ChIJ0WCjMC5QTg0RdRR3pQnYjCI,6
Bilbao,dental,Clínica Vijande,30,4.7,http://www.clinicavijande.com/,+34946611233,ChIJM50Lv89PTg0RbKE9WIcvRKk,6
Bilbao,estetica,O'Caher Estética Avanzada,30,4.9,https://ocaherestetic.com/,+34640043582,ChIJjTZG4H5RTg0R_MxJzMWz0pE,6
ERCILLA,estetica,Kiehl's since 1851,30,4.6,https://www.kiehls.es/,+34944224295,ChIJgdW7PtBPTg0RCOXE6wnFJSM,6
San Vicente de Barakaldo,estetica,Barbería Rach,30,4.9,https://rachidelabbadi.com/,+34642429475,ChIJbW3TEoRbTg0RLoZb2J2OMG0,6
Bilbao,peluqueria,Hair Factory Estilistas,30,4.9,https://www.facebook.com/hairfactoryestilistasbilbao/,+34944124736,ChIJ47uOsE1OTg0RtSUWhQ-hYuE,6
Portugalete,peluqueria,Rincón de hannah,30,4.8,http://facebook.com/HanaHana,+34642820378,ChIJO3FZ7JlZTg0R4ccasuzudzg,6
Ortuella,peluqueria,ACCIÓN PELUQUEROS,30,4.8,https://accionpeluqueros.com/,+34946353431,ChIJM_gJ1bRZTg0RPVdf_9HeFUI,6
Basauri,peluqueria,Peluquería y Estética Sonia Estilistas,30,4.9,http://soniaestilistas.com/,+34946005646,ChIJO8aalFxPTg0RVNYQFpQwtmM,6
Bilbao,peluqueria,María Sánchez ESTILISTAS,30,4.7,https://marcelarranz.net/,+34944667737,ChIJf1ISYiVQTg0RGePaymj6KHc,6
Alicante,pilates,MoonYoga,30,4.9,https://moonyoga.es/,+34608965808,ChIJ512FEm83Yg0RCYSyo65rCkU,6
Elx,fisioterapia,Masaje Ventura,30,4.9,http://www.clinicaventuraelche.com/,+34628327285,ChIJySK9jgW2Yw0RGygC0QxOU6s,6
Torrellano,fisioterapia,Fisioterapia Brotons Torrellano,30,4.7,https://linktr.ee/fisioterapiabrotons,+34646608874,ChIJZzwAvsFKYg0RcBPEubZ7_K8,6
Alicante,fisioterapia,Centro de Estetica Rosa Ondoño,30,4.9,https://rosaondono.com/,+34965120300,ChIJkzS9Ne83Yg0RapgeTsAU8dI,6
Alicante,fisioterapia,Clínica de Podología y Fisioterapia El Altet,30,4.8,http://www.fisiopodoaltet.es/,+34965688371,ChIJH7vqLstLYg0R_qsv2MJz0wM,6
Alicante,fisioterapia,Clínica Terra Maris,30,5,https://clinicaterramaris.es/,+34865551949,ChIJNV34N-M3Yg0RFdh4adQ0mXk,6
Alicante,dental,Clinica Dental VICTOR RUIZ,30,4.9,http://www.clinicadentalvictorruiz.com/,+34965120806,ChIJUTgVXE42Yg0RJ74tNapZv54,6
Alicante,dental,Clínica Dental Dr Jorge Fonseca,30,5,http://clinicasdrfonseca.com/,+34965206819,ChIJYU7Rzfg3Yg0RRrNm5JKAtl4,6
Alicante,estetica,Centro de Estética Mar de Sentidos,30,5,https://mardesentidos.com/,+34643463414,ChIJsbYSqcA3Yg0R61M1Sp-QbDI,6
Alicante,estetica,Centro de estética en Alicante | IDUN Estética Avanzada,30,5,https://idunesteticavanzada.es/,+34629631975,ChIJSeKnfSE3Yg0RhK1ieiMd5wg,6
Alicante,estetica,Grace's Harmony centro de belleza y estética avanzada,30,5,https://esteticagharmony.com/,+34625383737,ChIJVbQNLY03Yg0RueewOr3mDXE,6
Santa Pola,peluqueria,Peluquería Il Salone Di Marian,30,5,https://m.facebook.com/pages/category/Product-Service/IL-Salone-DI-Marian-959983227489488/?locale2=es_ES,+34865882221,ChIJj2nQbFFMYg0RKdWDBVg-vJA,6
Córdoba,fisioterapia,Consulta de Fisioterapia y Osteopatía Gloria Castillo,30,4.9,https://es-es.facebook.com/CFOGloriaCastillo,+34652189548,ChIJc3ESlWffbA0RZTQliCDdu6o,6
Majadahonda,pilates,Club Pilates Majadahonda,31,4.7,https://www.clubpilates.es/location/majadahonda,+34681828676,ChIJbWrKyguFQQ0R0EAcaFZncpo,6
Rivas-Vaciamadrid,pilates,KOYIGAM PILATES,31,5,https://www.koyigampilates.com/,+34622223742,ChIJDVCQA5k7Qg0RyJXvqQ8n5Lg,6
Leganés,pilates,Fisioterapia Tepar,31,4.7,http://www.fisioterapiatepar.com/,+34677337104,ChIJDw8aSfqJQQ0Rx-LTEA1-8uA,6
Madrid,pilates,El Paraíso Interior - centro de Osteopatía y otras técnicas naturales,31,5,https://paraisointerior.es/,+34609854155,ChIJ18ecAGIpQg0RLYKkHrcYcOQ,6
Madrid,pilates,Desafío Personal,31,5,https://www.desafiopersonal.es/,+34649892113,ChIJqWjsV1QpQg0RF8cGy3956gI,6
Madrid,pilates,EstudioFisio Physical Therapy - Goya,31,5,https://estudiofisio.es/goya/?utm_source=google&utm_medium=gbp&utm_campaign=link_gbp_goya,+34911463622,ChIJpUMifCgpQg0RdtGSD68n3yo,6
Madrid,pilates,Las Tablas Training Center,31,4.8,http://pilates-trainingcenter.com/las-tablas/,+34697579594,ChIJe8y4CKAuQg0RFEQlfEATPTE,6
Madrid,pilates,CuorePilartes,31,5,http://cuorepilartes.wixsite.com/cuore-pilartes,+34615816471,ChIJyyx2JeInQg0Raa3dCJaQxTE,6
Móstoles,pilates,Solo Vuela - Telas Aéreas,31,5,http://www.solovuela.com/,+34640842657,ChIJw72ajOeNQQ0RhQeCzGqMv0U,6
Madrid,pilates,Fisioterapia Canillas,31,5,http://www.fisioterapiacanillas.es/,+34603931855,ChIJdcMS6H4vQg0RKTmU2Ud3blc,6
Madrid,fisioterapia,Clínica Messana,31,4.7,https://fisioterapiamessana.es/,+34914593220,ChIJ2-R6E1UoQg0RhTvLETkKTo0,6
Madrid,fisioterapia,María Isabel Pérez Pita,31,4.9,https://isapitafisioterapia.es/,+34661870743,ChIJVcUxzz4pQg0R2nqLZ_daoZI,6
Madrid,fisioterapia,jonathan c. ahladas,31,5,https://www.ahladas.com/,+34914351823,ChIJxe3TB4gJQQ0RlL4qa18zVpk,6
Madrid,fisioterapia,Semper Vivus Fisioterapia,31,5,https://sempervivus.es/,+34722175351,ChIJyW8wqhjz6qwRubbgTfaQdJk,6
El Bosque,fisioterapia,"Hormétika Fisioterapia, Pilates y Psicología",31,5,https://hormetika.com/,+34680972823,ChIJld9Xjg6PQQ0RRqQvPXZIG7o,6
Móstoles,fisioterapia,Álmesis Centro Multidisciplinar,31,5,https://www.centroalmesis.es/,+34682490090,ChIJm6vUnhCPQQ0RZXb83hq4tsg,6
Madrid,fisioterapia,LAY CLINIC. Podiatry and FISIOTERAPIA,31,5,http://www.clinicalegos.com/,+34913166493,ChIJWXs9SbgpQg0RmjXhckMimN0,6
Madrid,fisioterapia,Ruber Internacional,31,4.6,http://www.magyc.es/,+34914512534,ChIJqVexmFwpQg0RfuIInQRyyPk,6
Madrid,dental,Clinica Dental MSD,31,5,http://clinicadentalmsd.com/,+34917964450,ChIJ3TX408QnQg0RFEL9VwxFipE,6
Alcorcón,dental,CLINICA DENTAL ALCORDENTAL,31,4.6,https://alcordental.es/,+34912260001,ChIJdbJHtT6JQQ0RNR0inq2Mqrg,6
Madrid,estetica,Encarna Padilla - Centro de Estética Avanzada,31,4.9,http://www.encarnapadilla.com/,+34609391800,ChIJLRwquBUpQg0RoKrWmlFHwo8,6
Madrid,estetica,Ag Biomedic Clinic,31,5,https://www.agbiomedic.es/,+34673247779,ChIJB2OXJ7koQg0RYozhOqI2I5w,6
Pinto,estetica,Centro de Estética Avanzada HENKO,31,4.8,https://www.instagram.com/henkoestetica/,+34605839424,ChIJuU-dwW4fQg0RwOn_C9VOLKc,6
Madrid,estetica,HEBE by Aglaya Medicina estética y belleza en las rosas madrid.,31,4.7,http://www.hebebyaglaya.com/,+34648700939,ChIJ_____3QvQg0RvG5lOLTEVLo,6
Madrid,peluqueria,Agguanile Peluquería,31,4.9,https://instagram.com/agguanile_peluqueria?utm_medium=copy_link,+34624408044,ChIJPclvKuInQg0RSCAAl2VrYqI,6
Madrid,peluqueria,Vela 107 Peluquería y Estética,31,4.9,http://vela107.negocio.site/,+34911269572,ChIJZ9Y850spQg0Rh61kBx7NzRE,6
Mira-sol,pilates,Baum Pilates,31,4.9,https://baumpilates.com/,+34609941316,ChIJV6C58y6RpBIR28huIypG1LE,6
Barcelona,pilates,FemFlow Yoga / Yogapilatesbcn,31,4.9,https://femflow.com/,+34687303598,ChIJ-f9WKfuipBIRXYqjeivOXPU,6
Barcelona,pilates,Estudio 3 Pilates,31,4.8,http://www.estudio3pilates.com/,+34932152393,ChIJDzhvmpKipBIRyPYtZZw8BDI,6
Barcelona,pilates,Centre de Pilates Mónica Ballesteros,31,4.6,http://www.pilatesmonicaballesterostudio.com/,+34673894096,ChIJc9V_5I6YpBIR6Uj01AMLiwg,6
Barcelona,pilates,Body Mind Barcelona - Pilates y Salud,31,4.9,https://sites.google.com/view/bodymindbcn-pilates/inicio?authuser=1,+34690757749,ChIJB-f7chKYpBIR7POYbNeBBmU,6
Oliana,fisioterapia,Edu Fisio Barcelona,31,5,https://www.edufisio.barcelona/,+34667419328,ChIJzy5O6eyjpBIRhrO7WCnNmcg,6
Barcelona,fisioterapia,SMART fisio by JV Fisioterapia,31,5,https://jvfisioterapia.es/,+34604816258,ChIJxykNOS2jpBIR6hR-KV_4JtY,6
Sabadell,fisioterapia,CLINICFISIO Fisioteràpia i Osteopatia,31,5,https://fisioterapia-sabadell.com/,+34600417156,ChIJPS8vqpSVpBIR_EpnqZo-x-U,6
Barcelona,fisioterapia,CENTRE AQUILES,31,4.8,https://centreaquiles.com/,+34931650285,ChIJ1TeUWriipBIRnOuNeblWIvQ,6
Premià de Mar,fisioterapia,Masaje & Acupuntura Premià,31,4.8,https://masajepremia.wixsite.com/masaje-y-acupuntura,+34623114881,ChIJrXrxQzSxpBIRslv356IiPC0,6
Barcelona,fisioterapia,Vanessa Moreno Fisioteràpia,31,4.9,https://www.vanessamoreno.es/,+34610423975,ChIJCU2Z4sCipBIR7Ehb7W2sbF4,6
Gavà,fisioterapia,OSTEO Y MENTE,31,5,http://www.osteoymente.com/,+34679703232,ChIJS2sWpNWcpBIRlkKJ6R30lgk,6
Barcelona,dental,Jané Clinic Barcelona,31,5,http://doctoresjane.com/,+34637811955,ChIJO8Wmzj-YpBIRX2q-115-IpA,6
Barcelona,dental,Alfonso Brasó Serra,31,4.6,http://dentalbraso.com/,+34933536193,ChIJ7ZGaZx69pBIRY73HV-SlLJI,6
Pallejà,dental,Centre Dental Ortodòncia Dres López,31,4.6,http://pallejaclinicadental.com/,+34936631584,ChIJ8azYdGeYpBIRKZxUOaHrXZo,6
Sabadell,dental,Clínica Odontológica Sabadell / Dra. Myriam Villalobos,31,5,https://www.clinicasabadell.es/nuestra-clinica,+34937163203,ChIJARTRce-UpBIRdNn8eXj7-9I,6
Barcelona,estetica,Institut de Bellesa i Quiromassatge Pepi,31,4.8,https://ibqbcn.com/,+34932740072,ChIJeX2oxf29pBIRVzQgfkbpT7I,6
València,pilates,Osteosport VLC,31,5,http://www.osteosportvlc.com/,+34666815984,ChIJ_wWQoQRGYA0RYfnwSdXXBYs,6
València,pilates,Prana Pilates Reformer,31,4.8,https://pranapilatesreformer.es/,+34603753163,ChIJ_SaSYwdJYA0RLbg5uNaRCeQ,6
València,pilates,Pilates Centro,31,5,https://www.pilatescentro.com/,+34647632606,ChIJQTW9Wx1PYA0RKLnmRWDyG_4,6
València,pilates,Ivem Pilates,31,5,https://www.ivempilates.com/contacto,+34658959743,ChIJG2tzhuxFYA0RI3CQOI5ysU8,6
Aldaia,fisioterapia,BOX55 FISIOTERAPIA DEPORTIVA y ACADEMIA,31,4.6,http://www.box55fisio.com/,+34695179428,ChIJP0PlrT1QYA0R2B2LxgAIv5c,6
València,fisioterapia,Podología y Fisioterapia Valpeu,31,4.9,https://clinicavalpeu.es/,+34601286977,ChIJIT_7EKJIYA0R7tTCvfAhH6I,6
Moncada,fisioterapia,Osteopatia i fisioteràpia Vicent Magdalena,31,4.6,http://www.vicentemagfisio.es/,+34626014385,ChIJa3gvbUFEYA0RoADsqGkcGx4,6
Burjassot,fisioterapia,Fisivital,31,5,http://www.fisivital.com/,+34617666073,ChIJGeL_FwxFYA0RMNSBQPOpkSc,6
València,fisioterapia,Jaime Cabañes García,31,4.7,https://www.fisioterapiavalenciajc.com/,+34653970999,ChIJBWbGQkhPYA0RgWX3y1lsp2w,6
Torrent,dental,Clínica Dental Baviera,31,4.8,http://clinicadentalsergiobaviera.com/,+34961084966,ChIJJe95tqRRYA0RXYklWpAx9g8,6
València,dental,Clínica Dental Elena Selva,31,4.7,http://www.clinicadentalelenaselva.com/,+34963666161,ChIJY6w-2eJFYA0RtU2UBt_nTqM,6
València,dental,Clínica Dental Sánchez Solís,31,4.9,https://www.instagram.com/cdsanchezsolis?igsh=MjFsOHM5cWxzbnhv,+34961936915,ChIJc0j392FPYA0RoV2hY4mzCaQ,6
València,dental,Santamarta Roig dental,31,4.7,http://www.dentalsantamarta.es/,+34963912165,ChIJHX1YDVBPYA0RnpxZMFLdrs0,6
Picassent,dental,Clínica Dental la ermita Picassent,31,4.6,https://clinica-dental-la-ermita.ueniweb.com/#header,+34654333718,ChIJ8bZQ5mJSYA0RraCgDVysgOI,6
València,dental,Clínica Dental Davis,31,5,https://clinicadentaldavis.com/,+34960051891,ChIJtetVrexIYA0RJN7g-nBclBw,6
Mislata,dental,Clínica Dental Nova Sur,31,5,https://dentalnovasur.com/,+34963835164,ChIJIdOvqZ1PYA0Rds_vDttWDR4,6
València,estetica,Bali Salon de belleza,31,4.7,http://instagram.com/bali_nails_vlc?utm_source=qr,+34698449601,ChIJD6ybP0RPYA0RNCTjNbaMXLc,6
La Canyada,estetica,Zen Nature Estética,31,4.9,http://www.znestetica.com/,+34961322295,ChIJTwP-twNbYA0R4jnIoZ0GRbg,6
València,estetica,Yolanda Aliaga Esteticista,31,5,https://m.facebook.com/Yolanda-Aliaga-esteticista-733262916760964,+34963290374,ChIJ3wVAC2RIYA0RmVkkjLhmSuQ,6
Manises,estetica,Peluquería y Estética C&L,31,4.7,https://www.peluqueriadechicas.es/peluquerias/peluqueria-y-estetica-cl-manises/,+34961521016,ChIJKUUjsqJaYA0RzUQHUXvSxeQ,6
València,peluqueria,H & Q STUDIO PELUQUEROS,31,4.9,https://www.facebook.com/felipe.peluquero.3,+34609014488,ChIJWwTQ8VVPYA0RUd-sPxpXJJE,6
Dos Hermanas,pilates,"P53 Fisioterapia y Entrenamiento - Centro de fisioterapia en Dos Hermanas, Sevilla",31,5,http://www.p53estudio.es/,+34646518004,ChIJMbHMXpBxEg0RcRc_-v-mfJE,6
Tomares,pilates,Mufit,31,5,https://mufit.es/,+34644955197,ChIJ7619Pe9sEg0RfwVwj59nqs8,6
Seville,pilates,AT Fisio&Pilates,31,4.9,https://atfisiopilates.es/,+34679863782,ChIJoy6XZQxvEg0Rxg1NBLn9lTc,6
Castilleja de la Cuesta,fisioterapia,JC Fisioterapia y Osteopatía,31,5,http://jcfisioterapia.com/,+34644740504,ChIJ_wMtwrxsEg0Ro3xeKUBYpbs,6
Seville,fisioterapia,CLISIMED,31,4.9,http://www.clisimed.com/,+34954900054,ChIJjYhU5lhrEg0RLz1b_MNKNyg,6
Seville,peluqueria,Peter Valencia - Peluquería unisex,31,4.7,https://www.instagram.com/petervalenciapeluqueria,+34642415554,ChIJxS3uTrBrEg0Rzh60ypaW0uo,6
Zaragoza,fisioterapia,Centro de Fisioterapia Cratos,31,5,https://fisioterapiacratos.es/,+34637543453,ChIJBTAac_oUWQ0Rl2DdgpkNk8U,6
Zaragoza,dental,Colegio Oficial de Odontólogos y Estomatólogos de Aragón,31,4.7,http://www.dentistasaragon.es/,+34976294516,ChIJJRwRT_cUWQ0RMCeqFHQ7qVc,6
Zaragoza,peluqueria,Peluqueria Mas Corte,31,4.7,https://www.facebook.com/Mas-Corte-761544314046314/,+34633747547,ChIJm76aEs4UWQ0R1ZSfyPsHZV0,6
Málaga,pilates,English Physio Málaga,31,5,https://www.englishphysiomalaga.com/,+34603192085,ChIJ5eypKcVZcg0RStiNgJ42bgg,6
Alhaurín de la Torre,fisioterapia,Clínica Molina Florido,31,5,https://clinicamolinaflorido.com/,+34696054989,ChIJxWYRaZL7cg0RhR5yucQVyJs,6
Málaga,estetica,Peluquería Teresa Lara,31,4.9,https://www.facebook.com/PeluqueriaTeresaLara/,+34952330976,ChIJA4R4cdb5cg0RrvCtQmeE4iE,6
Málaga,peluqueria,El Clavel,31,5,https://www.instagram.com/patillero_?igsh=MXVkMHNlY2dxOWtlcg==,+34744786197,ChIJtdaySgD3cg0RuiIsaA_25vA,6
Torremolinos,peluqueria,FRANCISCO PEREZ SANCHEZ,31,4.8,http://www.colorsmalaga.com/,+34952386615,ChIJ-2UZAY77cg0R7g3Xp-Z62_4,6
Archena,dental,CLINICA DENTAL IGNACIO LOPEZ,31,5,http://www.clinicadentalignaciolopez.com/,+34968672070,ChIJ_8RDMSN6ZA0RgCx5s1khKdY,6
San Benito - Patiño,dental,Dental Clinic Patiño,31,4.7,http://www.dentistaenmurcia.com/,+34968253059,ChIJ9zT92kaCYw0RAoelmhszXAY,6
Molina de Segura,estetica,Ivis Centro De Belleza,31,4.9,https://centrobelleza.es/,+34633332160,ChIJW2EAj1V_ZA0RqaHJ28Ntfkk,6
Murcia,estetica,Maribú estética,31,5,https://maribu.es/,+34641725629,ChIJw8xR7p9_Yw0R3kQeMhPFEHI,6
Palma,pilates,FIT.IT.WO&MEN STUDIO CORPORAL,31,5,https://www.instagram.com/fit.it.wo.men.studiocorporal/?hl=es,+34669036269,ChIJH1jApHmTlxIR4eZ6rCrHaAk,6
Peguera,fisioterapia,Siam Thai Wellness Massage,31,5,https://www.instagram.com/siamthaiwellnessin?igsh=bTF2OHczbHR1a3pn,+34600278589,ChIJUb-oTAAnmBIR3mLVqUNpUe8,6
Palma,estetica,Yasmin Gonzalez Estética Avanzada,31,5,https://yasmingonzalezesteticaavanzada.com/,+34689854688,ChIJ8SOHfHyTlxIRFEvOfv7MSDc,6
Peguera,peluqueria,Irene Estilistas,31,5,http://www.facebook.com/ireneestilistas,+34622102767,ChIJN1_WckknmBIRuGREGi7uqnM,6
Las Palmas de Gran Canaria,dental,Clinica dental BioMartin - Cita whatsapp,31,4.6,http://biomartin.com/,+34626129836,ChIJq624Sb2VQAwRgFPat3MKz44,6
Las Palmas de Gran Canaria,dental,Clínica Dental Castellano,31,4.9,http://clinicadentalcastellano.es/,+34928293032,ChIJX4ZLpUGVQAwRcu5QxVAKPKg,6
Las Palmas de Gran Canaria,dental,Clínica Dental Andrés García Díaz,31,4.8,http://implantis.es/,+34928380143,ChIJs0X5M4qVQAwRGIx0jBn_bLk,6
Las Palmas de Gran Canaria,dental,MenaDental,31,4.7,http://www.menadental.es/,+34928314829,ChIJad9ySvKVQAwRJFMhEbqoZLo,6
Cardones - Arucas,estetica,Salón Gelycer,31,4.8,https://www.facebook.com/salongelycer/,+34928636319,ChIJ68ytY0STQAwRVu7Jf2ZlZds,6
Portugalete,pilates,K11 Studio,31,4.9,https://www.k11studio.es/,+34611298684,ChIJsSxfoYdZTg0RXI5iMWG_54w,6
Bilbao,pilates,Imbernon Fisioterapia y Osteopatía,31,4.9,https://www.imbernonfisioterapiayosteopatia.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=849625550405551331,+34688729843,ChIJZdAoFKI1Tg0RWToNmXul88U,6
San Vicente de Barakaldo,pilates,Body Immersion - Yoga & Pilates,31,4.6,https://bodyimmersion.com/,+34622530162,ChIJwb0jMKpbTg0Rp-Ha9w0cHPg,6
Santurtzi,pilates,Fisionervión Pilates Santurtzi,31,4.9,https://fisionervion.com/,+34946292002,ChIJqeOaegBZTg0RWKWF867XkEo,6
Algorta,fisioterapia,FISIOBIDE,31,4.8,https://fisiobide.com/,+34946120891,ChIJ65AQ0eVbTg0R7wsCTfHntcg,6
Elexalde,fisioterapia,Zainddu Fisioterapia & Osteopatia Kontsulta,31,4.9,http://zainddu.es/,+34944367014,ChIJq4POikFJTg0REP9l2TJ_ejc,6
Bilbao,estetica,CENTRO DE ESTETICA BILBAO ZEA SPA,31,4.9,http://zeaspa.es/,+34624097244,ChIJgb_0UxJRTg0RInGLQQJwips,6
Portugalete,estetica,Ledesma Peluqueros,31,4.7,https://m.facebook.com/Ledesma-Peluqueros-1521826068104065/,+34944839461,ChIJG922a49ZTg0RW6RPYs2sgdM,6
Algorta,estetica,Fatima Babor // Centro de estética y belleza en Getxo,31,4.8,http://www.fatimababor.com/,+34946025702,ChIJIYOFN9pbTg0RkKw4HiuOItk,6
Bilbao,estetica,"salon de belleza, Ana Pedrón",31,4.8,https://www.instagram.com/ana_pedron72/?hl=es,+34944009945,ChIJLZqFG7ZPTg0RvdQMmwD6S-w,6
Bilbao,estetica,EDAI | Centro de Estética y Belleza,31,5,https://www.edaiestetica.es/,+34624673446,ChIJb7fJUGpRTg0RFYPpKD52uO4,6
Kurtzea,estetica,LDA ESTETICA,31,4.8,http://www.ldaestetica.es/,+34946055092,ChIJw1J6PERJTg0RuCdHbCoTj_4,6
Amorebieta,peluqueria,KIRIBIL ILEAK | Peluquería Mixta y Estética,31,4.8,https://kiribilileak.wordpress.com/,+34946418609,ChIJKWknCV01Tg0RAwbgPKx4dJg,6
Leioa,peluqueria,Meraki Biopeluqueria,31,5,http://www.meraki-leioa.com/,+34946067953,ChIJy9migqJbTg0RJcNfONTxySo,6
Alicante,pilates,Equilibrio Reformer Pilates Boutique,31,5,https://www.equilibriopilatesreformer.com/,+34611972584,ChIJhfpcKfA3Yg0RJY-ITSrJKsY,6
Alicante,pilates,Total Body Pilates Alicante,31,4.7,https://totalbodypilatesalicante.wordpress.com/,+34636554672,ChIJ504Vn0s2Yg0R5Xj3zbT8Vu8,6
Alicante,estetica,Estética Avanzada Madona,31,5,https://esteticaavanzadaalicante.com/,+34664150617,ChIJzyv5Zok3Yg0RzS8d0DVT7wQ,6
Elche,peluqueria,Aro estilistas,31,5,https://www.facebook.com/aroestilistas/,+34657829928,ChIJ77s__Ya2Yw0RX-OL9JjvjP8,6
Córdoba,fisioterapia,Clinica de Fisioterapia SONIA TORRES,31,5,http://www.clinicasoniatorres.com/,+34615673661,ChIJ6ShutJvfbA0Rl5QsUHq_Ktc,6
Córdoba,estetica,Sapphira Privé Córdoba Vial,31,4.9,https://sapphiracordobavial.com/,+34640983813,ChIJi_NYuJPfbA0Rju0_jwXmMLg,6
Córdoba,peluqueria,D'Raquel Peluquería,31,4.7,https://raquelramirezhairextensions.es/,+34654733495,ChIJuTo4caAgbQ0RZqApvqKdKQY,6
Majadahonda,pilates,Sculpt Studio,32,5,https://www.sculptstudio.es/,+34619161493,ChIJI2ISM1aFQQ0Ruu0ljw6zobE,6
Madrid,pilates,Zani Monreal,32,4.9,https://www.zanimonreal.com/,+34914019723,ChIJH3o5k7koQg0RO9F5eefKK7U,6
Madrid,pilates,EMEC Fisioterapia,32,5,https://www.emecfisioterapia.es/,+34666426850,ChIJsebjn-4pQg0RKcSFlT-T6kQ,6
Madrid,pilates,DUPLAS FIT - POLE DANCE MADRID,32,5,https://duplasfit.com/,+34641017303,ChIJX7TK5SovQg0RUniu8__kmWY,6
Madrid,pilates,MundoSalud,32,4.8,https://www.clinicamundosalud.com/,+34601061000,ChIJx5kWwDcmQg0R3MC-aGwk9Gw,6
Madrid,fisioterapia,Fisioterapia Terapias-mifisio,32,4.8,http://www.terapias-mifisio.com/,+34915172100,ChIJDZYNqjImQg0Rr9wWTta7qY8,6
Madrid,fisioterapia,Álamo Fisioterapia y Osteopatía,32,4.9,http://www.alamofisioterapia.es/,+34650480840,ChIJ38DFkqIoQg0R-LZfiwubJJc,6
Madrid,fisioterapia,"Arterapia, Center for Physiotherapy and Pilates",32,4.8,http://www.arterapia.net/,+34915188072,ChIJ4UWRBT2IQQ0RdLZvJKAftMw,6
Madrid,dental,Instituto Dental Vadenta SL,32,4.9,http://www.vadenta.es/,+34914440019,ChIJP-n25oooQg0RBtKL5XNdlZI,6
Alcobendas,dental,Nova Clínica Dental,32,5,https://novaclinicadental.es/,+34916535150,ChIJr7c_UPcsQg0RzQuc5fWt4rc,6
Madrid,estetica,Frida Studio 42,32,4.9,http://fridastudio42.booksy.com/,+34722746225,ChIJtdNcOconQg0RWkynofh4epQ,6
Madrid,estetica,Dreams Beauty,32,4.8,https://www.instagram.com/dreamsbeauty.madrid,+34672010674,ChIJW6CnpdAnQg0RxwiKHzytbJU,6
Alcorcón,estetica,Camerino peluquería y estetica,32,4.9,https://www.lomejordelbarrio.com/alcorcon/manicura-pedicura-unas/camerinoarte3,+34919408184,ChIJBTdgzbSOQQ0R8w63BVSkwpc,6
Madrid,estetica,Pretty Nails and Lashes,32,4.8,https://prettynails24.com/,+34602600060,ChIJc5rTtionQg0RdVnnMsPUhJ8,6
Leganés,estetica,Prana nails,32,4.9,https://wa.link/1orkrz,+34626909943,ChIJhV_2UJOJQQ0RUqmOKcPMvKI,6
Barcelona,pilates,Heltia Vía Augusta | Pilates y entrenamiento funcional,32,4.7,https://viaaugusta.heltia.es/,+34672816074,ChIJC7e65dCjpBIR_dgwO5xc2sE,6
Barcelona,fisioterapia,IRVE - Tratamiento del Vértigo en Barcelona - Instituto de rehabilitación del Vértigo y el Equilibrio,32,5,https://osteoprat.com/,+34625613332,ChIJA1dMsOmjpBIRy71xBqEY6so,6
Sabadell,fisioterapia,Fisioterapia i Osteopatia Abraham López,32,4.8,http://fisioterapiaabrahamlopez.com/,+34667393818,ChIJWc7zruqUpBIR2veF0KqjnNM,6
Barcelona,fisioterapia,Fisioterapia y Rehabilitación Escòcia,32,4.8,http://www.fisioescocia.com/,+34933493604,ChIJ42yr3Si9pBIRTuFp7ypFCCo,6
Barcelona,dental,Clínica Bluedental,32,4.8,https://www.clinicabluedental.es/,+34931927406,ChIJA1tVfnujpBIRZvHrbPDYzqY,6
Barcelona,dental,Clínica Dental Miquel Angel Alseda,32,4.9,http://www.eldentista.com/,+34932660343,ChIJ3VKNBE6jpBIR95XIpN9setI,6
Barcelona,estetica,Atlàntida Clínica Estètica,32,4.6,https://atlantidaclinicaestetica.cat/,+34936009636,ChIJhaI12rWjpBIRkz_cpBrqeJs,6
Barcelona,estetica,Magnails & Lashes,32,4.8,http://www.magnailsandlashes.com/,+34633608200,ChIJ75IPYi-9pBIR9zMbagV47bA,6
Barcelona,estetica,Perruqueria Estètica Tania Do Rocio,32,4.7,http://www.peluqueriaesteticatania.com/,+34931635314,ChIJFQTVltmipBIRxLX6aC6Si8c,6
València,pilates,amclinica,32,5,http://www.amclinica.com/,+34666099632,ChIJzzzby-5JYA0R8NnB_Rax1ew,6
València,fisioterapia,Psicólogo Autismo,32,5,https://andaconmigo.com/centros/anda-conmigo-campanar/?utm_source=google&utm_medium=GMB&utm_campaign=keywords,+34677168761,ChIJqdmlWhJPYA0R7BfQOGhwM8E,6
